tpr_a,tpr_b,fpr_a,fpr_b,I1_lo,I1_hi,I0_lo,I0_hi,vbar1,vbar0,cc_hat,ci_lo,ci_hi,ci_width,D,D_lamp,bonferroni_call,bhy_call
0.4032258064516129,1.0,0.04,0.04,0.47250467700400245,0.7097513090408932,0.9368611651470212,1.0,0.5967741935483871,1.0,0.4032258064516129,0.29032258064516125,0.5161290322580645,0.22580645161290325,0.4032258064516129,0.4032258064516129,reject,reject
0.4032258064516129,1.0,0.04,0.04,0.47250467700400245,0.7097513090408932,0.9378821442127971,1.0,0.5967741935483871,1.0,0.4032258064516129,0.29032258064516125,0.532258064516129,0.24193548387096775,0.4032258064516129,0.4032258064516129,reject,reject
0.4126984126984127,1.0,0.04,0.04,0.46415317697422576,0.7004153437324827,0.9378821442127971,1.0,0.5873015873015873,1.0,0.4126984126984127,0.3015873015873016,0.5396825396825398,0.23809523809523814,0.4126984126984127,0.4126984126984127,reject,reject
0.40625,1.0,0.04,0.04,0.4714520812860451,0.7054309075028039,0.9378821442127971,1.0,0.59375,1.0,0.40625,0.296875,0.53125,0.234375,0.40625,0.40625,reject,reject
0.40625,1.0,0.04,0.04,0.4714520812860451,0.7054309075028039,0.9388706294732116,1.0,0.59375,1.0,0.40625,0.296484375,0.515625,0.21914062499999998,0.40625,0.40625,reject,reject
0.40625,1.0,0.04,0.04,0.4714520812860451,0.7054309075028039,0.93982814785791,0.9999999999999998,0.59375,1.0,0.40625,0.296484375,0.5316406250000001,0.23515625000000007,0.40625,0.40625,reject,reject
0.40625,1.0,0.04,0.04,0.4714520812860451,0.7054309075028039,0.9407561321018872,1.0,0.59375,1.0,0.40625,0.28125,0.515625,0.234375,0.40625,0.40625,reject,reject
0.4,1.0,0.04,0.04,0.47855999348240486,0.7102797002530238,0.9407561321018872,1.0,0.6,1.0,0.4,0.29230769230769227,0.523076923076923,0.23076923076923073,0.4,0.4,reject,reject
0.4,1.0,0.04,0.04,0.47855999348240486,0.7102797002530238,0.9416559278986275,1.0,0.6,1.0,0.4,0.27692307692307694,0.49230769230769234,0.2153846153846154,0.4,0.4,reject,reject
0.3939393939393939,1.0,0.04,0.04,0.48548400800392916,0.7149699950538045,0.9416559278986275,1.0,0.6060606060606061,1.0,0.3939393939393939,0.28787878787878785,0.5151515151515151,0.2272727272727273,0.3939393939393939,0.3939393939393939,reject,reject
0.3939393939393939,1.0,0.04,0.04,0.48548400800392916,0.7149699950538045,0.9425288004111483,1.0,0.6060606060606061,1.0,0.3939393939393939,0.28787878787878785,0.5151515151515151,0.2272727272727273,0.3939393939393939,0.3939393939393939,reject,reject
0.3880597014925373,1.0,0.04,0.04,0.4922308967212963,0.7195095198328899,0.9425288004111483,1.0,0.6119402985074627,1.0,0.3880597014925373,0.2832089552238806,0.5074626865671642,0.22425373134328358,0.3880597014925373,0.3880597014925373,reject,reject
0.3880597014925373,1.0,0.04,0.04,0.4922308967212963,0.7195095198328899,0.9433759402071946,1.0,0.6119402985074627,1.0,0.3880597014925373,0.28358208955223885,0.49328358208955236,0.20970149253731352,0.3880597014925373,0.3880597014925373,reject,reject
0.3880597014925373,1.0,0.04,0.04,0.4922308967212963,0.7195095198328899,0.9441984686771432,1.0,0.6119402985074627,1.0,0.3880597014925373,0.2832089552238806,0.4929104477611941,0.20970149253731346,0.3880597014925373,0.3880597014925373,reject,reject
0.38235294117647056,1.0,0.04,0.04,0.4988071245222142,0.7239055021789458,0.9441984686771432,1.0,0.6176470588235294,1.0,0.38235294117647056,0.2941176470588235,0.5150735294117648,0.22095588235294128,0.38235294117647056,0.38235294117647056,reject,reject
0.37681159420289856,1.0,0.04,0.04,0.5052188643395578,0.7281647097298063,0.9441984686771432,1.0,0.6231884057971014,1.0,0.37681159420289856,0.2753623188405797,0.49311594202898557,0.21775362318840585,0.37681159420289856,0.37681159420289856,reject,reject
0.37681159420289856,1.0,0.04,0.04,0.5052188643395578,0.7281647097298063,0.9449974429864588,1.0,0.6231884057971014,1.0,0.37681159420289856,0.2753623188405797,0.4786231884057972,0.2032608695652175,0.37681159420289856,0.37681159420289856,reject,reject
0.3857142857142857,1.0,0.04,0.04,0.49715735589304233,0.719523086984611,0.9449974429864588,1.0,0.6142857142857143,1.0,0.3857142857142857,0.2571428571428571,0.5,0.24285714285714288,0.3857142857142857,0.3857142857142857,reject,reject
0.3857142857142857,1.0,0.04,0.04,0.49715735589304233,0.719523086984611,0.9457738606086983,1.0,0.6142857142857143,1.0,0.3857142857142857,0.27142857142857146,0.48571428571428577,0.2142857142857143,0.3857142857142857,0.3857142857142857,reject,reject
0.3802816901408451,1.0,0.04,0.04,0.5034185628665777,0.7237282654806456,0.9457738606086983,1.0,0.6197183098591549,1.0,0.3802816901408451,0.2816901408450704,0.46478873239436624,0.18309859154929586,0.3802816901408451,0.3802816901408451,reject,reject
0.3802816901408451,1.0,0.04,0.04,0.5034185628665777,0.7237282654806456,0.9465286634799295,1.0,0.6197183098591549,1.0,0.3802816901408451,0.2676056338028169,0.46514084507042264,0.19753521126760576,0.3802816901408451,0.3802816901408451,reject,reject
0.3802816901408451,1.0,0.04,0.04,0.5034185628665777,0.7237282654806456,0.9472627418109483,1.0,0.6197183098591549,1.0,0.3802816901408451,0.2535211267605634,0.49295774647887325,0.23943661971830987,0.3802816901408451,0.3802816901408451,reject,reject
0.3802816901408451,1.0,0.04,0.04,0.5034185628665777,0.7237282654806456,0.947976937589733,1.0,0.6197183098591549,1.0,0.3802816901408451,0.2535211267605634,0.5070422535211268,0.2535211267605634,0.3802816901408451,0.3802816901408451,reject,reject
0.3802816901408451,1.0,0.04,0.04,0.5034185628665777,0.7237282654806456,0.9486720478031097,1.0,0.6197183098591549,1.0,0.3802816901408451,0.28133802816901404,0.49295774647887325,0.2116197183098592,0.3802816901408451,0.3802816901408451,reject,reject
0.3802816901408451,1.0,0.04,0.04,0.5034185628665777,0.7237282654806456,0.9493488274035422,1.0,0.6197183098591549,1.0,0.3802816901408451,0.2676056338028169,0.49330985915492964,0.22570422535211276,0.3802816901408451,0.3802816901408451,reject,reject
0.3802816901408451,1.0,0.04,0.04,0.5034185628665777,0.7237282654806456,0.950007992044269,1.0,0.6197183098591549,1.0,0.3802816901408451,0.295774647887324,0.47887323943661975,0.18309859154929575,0.3802816901408451,0.3802816901408451,reject,reject
0.3802816901408451,1.0,0.04,0.04,0.5034185628665777,0.7237282654806456,0.9506502206036139,1.0,0.6197183098591549,1.0,0.3802816901408451,0.2816901408450704,0.47887323943661975,0.19718309859154937,0.3802816901408451,0.3802816901408451,reject,reject
0.375,1.0,0.04,0.04,0.5095289902692698,0.7278082165816158,0.9506502206036139,1.0,0.625,1.0,0.375,0.27743055555555557,0.48611111111111116,0.2086805555555556,0.375,0.375,reject,reject
0.3835616438356164,1.0,0.04,0.04,0.501740834746836,0.719493903126487,0.9506502206036139,1.0,0.6164383561643836,1.0,0.3835616438356164,0.27363013698630134,0.507191780821918,0.23356164383561662,0.3835616438356164,0.3835616438356164,reject,reject
0.3783783783783784,1.0,0.04,0.04,0.5077145897601355,0.7235246530893922,0.9506502206036139,1.0,0.6216216216216216,1.0,0.3783783783783784,0.28378378378378377,0.4864864864864865,0.20270270270270274,0.3783783783783784,0.3783783783783784,reject,reject
0.3866666666666667,1.0,0.04,0.04,0.5001747668382223,0.715447828865675,0.9506502206036139,1.0,0.6133333333333333,1.0,0.3866666666666667,0.2533333333333333,0.4933333333333333,0.24,0.3866666666666667,0.3866666666666667,reject,reject
0.3866666666666667,1.0,0.04,0.04,0.5001747668382223,0.715447828865675,0.9512761575171942,1.0,0.6133333333333333,1.0,0.3866666666666667,0.28,0.4933333333333333,0.21333333333333326,0.3866666666666667,0.3866666666666667,reject,reject
