rho,rho_neg,rho_pos,tpr_b_target,fpr_b_target,tpr_a_target,fpr_a_target,comp,n_samples,replicates,thr_a,thr_b,mu_a,mu_b,tpr_a,tpr_a_std,fpr_a,fpr_a_std,tpr_b,tpr_b_std,fpr_b,fpr_b_std,tpr_comp,tpr_comp_std,fpr_comp,fpr_comp_std,j_a,j_a_std,j_b,j_b_std,j_comp,j_comp_std,cc_max,cc_max_std,delta_add,delta_add_std,rho_score_neg_hat,rho_score_neg_hat_std,rho_score_pos_hat,rho_score_pos_hat_std,rho_dec_neg_hat,rho_dec_neg_hat_std,rho_dec_pos_hat,rho_dec_pos_hat_std
-0.5499999999999999,-0.5499999999999999,-0.5499999999999999,0.6799999999999999,0.08,0.82,0.08,AND,40000,3,1.4050715603096327,1.4050715603096327,2.3204366481524463,1.8727703594241407,0.8190583333333333,0.001531815371816495,0.07983333333333333,0.00030138568866708716,0.6819416666666666,0.0021391197566600307,0.08016666666666666,0.00062366524140226,0.5136333333333333,0.001233474091066887,0.000125,6.614378277661477e-05,0.7392250000000001,0.0012715639976029068,0.601775,0.0027503408879628,0.5135083333333333,0.0012870347055667093,0.6946606581531739,0.00278953872076131,-0.38264682750000006,0.001044936575285074,-0.5493022956499968,0.0011585496727802521,-0.5528282358742037,0.002164742021983023,-0.08526086249343012,0.0003902007063765348,-0.2505219802289144,0.0023260856484493657
-0.5499999999999999,-0.5499999999999999,-0.5499999999999999,0.7,0.08,0.82,0.08,AND,40000,3,1.4050715603096327,1.4050715603096327,2.3204366481524463,1.9294720730176733,0.8191,0.002445276058035147,0.07958333333333334,0.001661387472365591,0.70065,0.0024203563787178525,0.0815,0.0002783882181415053,0.5310916666666666,0.0038432028743397807,0.00015,2.4999999999999998e-05,0.7395166666666665,0.003181718613160683,0.61915,0.002201278037868068,0.5309416666666666,0.0038626685507992245,0.7179602504400117,0.0048127893735365095,-0.36985383833333335,0.0029794795234487736,-0.5488529907691991,0.0044093635641392235,-0.5478231893186746,0.004215925788925455,-0.08556403114282896,0.0011380521042012282,-0.2428436736641413,0.0032567773067094094
-0.5499999999999999,-0.5499999999999999,-0.5499999999999999,0.72,0.08,0.82,0.08,AND,40000,3,1.4050715603096327,1.4050715603096327,2.3204366481524463,1.9879130675808487,0.8205166666666667,0.0021053998036794285,0.08136666666666666,0.0019625132695942093,0.7192166666666666,0.0008217106141053396,0.079625,0.0007154544010627075,0.5497583333333335,0.0015154069860381636,0.00019166666666666667,0.00010408329997330664,0.7391500000000001,0.003725251669350654,0.6395916666666667,0.0005547146413547855,0.5495666666666666,0.001464652973688065,0.743519346951433,0.0026392910413785397,-0.35642046250000003,0.0008891046939161187,-0.5496343433210521,0.005789378008794812,-0.5497963035507228,0.0007333046578266005,-0.08495472241932657,0.0014347679656745989,-0.2341010265159691,0.0005269788079443068
-0.5499999999999999,-0.5499999999999999,-0.5499999999999999,0.74,0.08,0.82,0.08,AND,40000,3,1.4050715603096327,1.4050715603096327,2.3204366481524463,2.0484169657025495,0.8193166666666668,0.002158172452176494,0.07924166666666667,0.0009474747138226614,0.7403333333333334,0.0004732423621499902,0.07971666666666667,0.0007221207193629946,0.5682,0.0019136026233259286,0.00014166666666666668,8.036375634160797e-05,0.740075,0.001818825170267876,0.6606166666666667,0.001069267662156366,0.5680583333333334,0.001876221824127762,0.7675676487560983,0.0008183072141133746,-0.3437271912499999,0.0013489426989596333,-0.5508417559259967,0.0007086395445379028,-0.5483062591780103,0.0013223144055048916,-0.08439906865886342,0.001968315036389008,-0.22742923595911602,0.0025626897399423404
-0.5499999999999999,-0.5499999999999999,-0.5499999999999999,0.76,0.08,0.82,0.08,AND,40000,3,1.4050715603096327,1.4050715603096327,2.3204366481524463,2.1113741231497203,0.8211083333333334,0.0016889962502425085,0.08020833333333333,0.00047849590733185646,0.7607833333333334,0.0015766525721709606,0.07975,0.0006873863542433775,0.5888416666666666,0.002722858485733957,0.00020833333333333335,1.4433756729740636e-05,0.7408999999999999,0.0013626720074911538,0.6810333333333333,0.0022507406188482103,0.5886333333333333,0.002736596121705499,0.7944815653927598,0.0022959214058565136,-0.3287203604166666,0.0017518883091754138,-0.5507667136619353,0.003723498230225052,-0.5505743540132654,0.004904091565618297,-0.084099060559159,0.0002593958634719511,-0.21924116181292405,0.0021189823827392723
-0.5499999999999999,-0.5499999999999999,-0.5499999999999999,0.78,0.08,0.82,0.08,AND,40000,3,1.4050715603096327,1.4050715603096327,2.3204366481524463,2.1772647744983176,0.8196,0.0012686114456365517,0.08115,0.0013012013679673119,0.778375,0.0034471002306286774,0.07959166666666667,0.0009421827494352324,0.6038749999999999,0.0027332444091226226,0.00021666666666666666,6.29152869605896e-05,0.7384499999999999,0.0005238081709939512,0.6987833333333334,0.0026587512733111476,0.6036583333333333,0.002779650757439422,0.817468674738579,0.004302976133704494,-0.3175591083333333,0.002298107945456022,-0.5539303800439112,0.004771163431291994,-0.5496381937010569,0.0023546821138238972,-0.08445867698314946,0.0011365777930182,-0.21339140020134575,0.002774002726562831
-0.5499999999999999,-0.5499999999999999,-0.5499999999999999,0.8,0.08,0.82,0.08,AND,40000,3,1.4050715603096327,1.4050715603096327,2.3204366481524463,2.246692793882547,0.8206749999999999,0.0010401322031357602,0.078575,0.001783430682701179,0.80055,0.0019044356119333186,0.07900833333333333,0.0008322910148099249,0.6267666666666666,0.0025106440076867425,0.00022500000000000002,9.013878188659972e-05,0.7421000000000001,0.002737357302216841,0.7215416666666666,0.002660043859287523,0.6265416666666667,0.002425687187856983,0.8442816135584884,0.00015700559311946158,-0.30163907500000003,0.0009790164884450289,-0.5512244832921986,0.0012687349229476086,-0.550528059743413,0.0021623524675320966,-0.08241979227922423,0.0027134445010124774,-0.19718527227486427,0.0035987393669354903
-0.5499999999999999,-0.5499999999999999,-0.5499999999999999,0.8200000000000001,0.08,0.82,0.08,AND,40000,3,1.4050715603096327,1.4050715603096327,2.3204366481524463,2.3204366481524468,0.8209749999999999,0.0027032387981826356,0.08061666666666667,0.0006884463184107634,0.8203499999999999,0.0011283284096397115,0.079825,0.00025372228912730625,0.6456083333333335,0.0021449553219900198,0.00019999999999999998,6.614378277661477e-05,0.7403583333333333,0.0028251474887752417,0.7405249999999999,0.0009607939425288088,0.6454083333333334,0.0022110988972303728,0.8701148125157858,0.0024748458795123794,-0.28722257,0.001694064718312632,-0.5499228332716425,0.002005095394383977,-0.5511051375964048,0.0003819434623844549,-0.08450544483578053,0.000830310675478141,-0.18941158359301058,0.0038438603178000794
-0.5499999999999999,-0.5499999999999999,-0.5499999999999999,0.8400000000000001,0.08,0.82,0.08,AND,40000,3,1.4050715603096327,1.4050715603096327,2.3204366481524463,2.399529443519386,0.8196416666666666,0.0015042301463982347,0.07856666666666666,0.002566166076724833,0.8388249999999999,0.0012126932835634953,0.08083333333333333,0.0006866282351704873,0.6616416666666666,0.002510644007686741,0.00021666666666666666,3.818813079129867e-05,0.741075,0.002233830790368853,0.7579916666666667,0.0017734735220277262,0.6614249999999999,0.0025309336222034424,0.8725999241612241,0.0013064939295112515,-0.275913098125,0.0021284384201864697,-0.5463114741242373,0.003220825087938986,-0.551586036710149,0.001450546978274683,-0.08362367997963137,0.0017272373852123036,-0.183171402295067,0.0023584696130559916
-0.5499999999999999,-0.5499999999999999,-0.5499999999999999,0.8600000000000001,0.08,0.82,0.08,AND,40000,3,1.4050715603096327,1.4050715603096327,2.3204366481524463,2.485390901124589,0.8205333333333332,0.0024346885495547866,0.08173333333333332,0.0005251983752196291,0.8609666666666667,0.0014080867634252698,0.080425,5.000000000000143e-05,0.6840166666666668,0.0021628010387766566,0.000125,5e-05,0.7388,0.0028841159824112713,0.7805416666666667,0.001368012548675436,0.6838916666666667,0.0021875119047295197,0.8761779574014442,0.0033654168460254,-0.25878729208333334,0.0016719705935849228,-0.553068808504933,0.0043782876397998275,-0.5491660623455198,0.005806495295581429,-0.08655277665990484,0.0005645108560425149,-0.16896871910331535,0.0032393248705787497
-0.5499999999999999,-0.5499999999999999,-0.5499999999999999,0.88,0.08,0.82,0.08,AND,40000,3,1.4050715603096327,1.4050715603096327,2.3204366481524463,2.5800583523757226,0.8192749999999999,0.0033500000000000196,0.08120833333333334,0.0006983611768514454,0.8802500000000001,0.0018377975949488774,0.0786,0.0007206767652699766,0.7016583333333334,0.0016819507523507652,0.00021666666666666666,2.8867513459481286e-05,0.7380666666666666,0.00403936360499195,0.80165,0.002555264174209755,0.7014416666666667,0.001697117654534682,0.8750064842988686,0.004534448637185612,-0.24661050437499996,0.0014762350913962,-0.5488157722892654,0.00379299856655186,-0.5497841644443139,0.00035397152083907425,-0.08388244140123026,0.00025179837067691117,-0.15613574207316305,0.0036566304554271284
-0.5499999999999999,-0.5499999999999999,-0.5499999999999999,0.9,0.08,0.82,0.08,AND,40000,3,1.4050715603096327,1.4050715603096327,2.3204366481524463,2.6866231258542332,0.8196333333333333,0.001116448983757596,0.08150833333333334,0.0012334740910669112,0.9001083333333333,0.0024569204979675483,0.07899166666666667,0.001344975216624204,0.7210416666666667,0.002600040063793881,0.00016666666666666666,2.88675134594813e-05,0.738125,0.001509966887054094,0.8211166666666667,0.0034757493196910837,0.720875,0.002574999999999994,0.8779220837153558,0.0008246815578575851,-0.23228246041666656,0.0018428647747631734,-0.5486149525139647,0.0017380462105264368,-0.5483826931320378,0.00191648081105233,-0.08497530849548424,0.0007135655989601496,-0.14498503860384654,0.0029465313012184465
-0.5,-0.5,-0.5,0.6,0.08,0.82,0.08,AND,40000,3,1.4050715603096327,1.4050715603096327,2.3204366481524463,1.6584186634454325,0.8193583333333333,0.0020834666624002704,0.07875,0.000953939201416949,0.6009666666666665,0.0007815582725129143,0.07959166666666667,0.002100793500878502,0.44461666666666666,0.0026759733431656677,0.0003333333333333333,6.291528696058958e-05,0.7406083333333333,0.0024116038922952156,0.521375,0.0017197383521920253,0.4442833333333333,0.0027000385799712616,0.5998869726755206,0.0021247269679951697,-0.4315680602083333,0.0021408568874990382,-0.4988033578786282,0.0021453256687608167,-0.5014730834782903,0.0005119148518752752,-0.0813925540851841,0.0021333252687307787,-0.2536611653725926,0.004960619698213627
-0.5,-0.5,-0.5,0.62,0.08,0.82,0.08,AND,40000,3,1.4050715603096327,1.4050715603096327,2.3204366481524463,1.71055234840903,0.8197333333333333,0.0018118245868000895,0.07929166666666666,0.001851407122524203,0.619425,0.0027373573022168697,0.08021666666666667,0.0011796009212158662,0.4613416666666667,0.004036577552002873,0.0002916666666666667,0.00010408329997330664,0.7404416666666668,0.0015011106998930835,0.5392083333333333,0.0037777583741331476,0.46105,0.003967760703469919,0.6226640343876043,0.004240325172359265,-0.4193439135416667,0.002600762781272218,-0.5015995631671003,0.004333090885105999,-0.4988283732786211,0.0035870793041378733,-0.082698938224998,0.001529328134064491,-0.24872158393120122,0.004790988484785513
-0.5,-0.5,-0.5,0.64,0.08,0.82,0.08,AND,40000,3,1.4050715603096327,1.4050715603096327,2.3204366481524463,1.7635303535608264,0.8203666666666667,0.002184223737013563,0.08089999999999999,0.0007301540933255085,0.6379083333333334,0.0005507570547286067,0.0795,0.0005894913061275784,0.4781833333333334,0.002476051964990508,0.00031666666666666665,3.818813079129866e-05,0.7394666666666666,0.0018449819330642585,0.5584083333333334,0.0006525590650150494,0.47786666666666666,0.0025020408336662576,0.646228579740753,0.001774821885406338,-0.40708425583333335,0.0017653824066811374,-0.5000949613228026,0.005788754924031734,-0.5043179596847631,0.0034078121002871008,-0.0828964485177457,0.0008762972439691534,-0.24463697910252702,0.003569800783951922
-0.5,-0.5,-0.5,0.66,0.08,0.82,0.08,AND,40000,3,1.4050715603096327,1.4050715603096327,2.3204366481524463,1.8175346897510374,0.8202416666666666,0.0010396313449167025,0.07925833333333333,0.0009268000503524638,0.6616,0.004212778180725893,0.07989166666666665,0.0010125257198379395,0.5004666666666667,0.00401997616079166,0.00039999999999999996,0.00013919410907075051,0.7409833333333333,0.00040645827994192674,0.5817083333333334,0.004956834507357841,0.5000666666666667,0.0041299465291130925,0.6748671389809363,0.005217095775847232,-0.3915874908333333,0.002692560645313234,-0.49700488479609933,0.004553348897478636,-0.4986154463615999,0.002038390626495332,-0.08098704641776755,0.002466673270353797,-0.23231914558481725,0.004665647609730076
